日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,首次开板时间,最后开板时间,开板次数,封单额,流通市值,涨停原因,所属行业
2026-04-08,涨停池,002155.SZ,湖南黄金,32.07,,6.0698,1,13:55:03,13:55:03,,,0,79385276.0,50109704000.0,黄金+钨锑涨价+拟资产重组+湖南国资,未知
2026-04-08,涨停池,001267.SZ,汇绿生态,44.3,,8.6283,1,13:54:45,13:54:45,,,0,60179335.0,26829965000.0,CPO硅光模块+鄂州投产+园林工程,未知
2026-04-08,涨停池,603045.SH,福达合金,31.35,,3.5147,1,13:51:18,13:51:18,,,0,31083525.0,4246205600.0,数据中心+电接触材料+业绩预增,未知
2026-04-08,涨停池,605318.SH,法狮龙,84.7,,3.6289,1,13:41:39,13:23:00,,,0,20268710.0,10649248700.0,装配式建筑+AI子公司+亏损收窄,未知
2026-04-08,涨停池,300475.SZ,香农芯创,148.18,,13.4041,1,13:38:42,13:15:21,,,0,108201036.0,65996374000.0,业绩暴增+存储芯片涨价+海普存储量产,未知
2026-04-08,涨停池,600105.SH,永鼎股份,33.23,,10.5056,1,13:35:18,13:35:18,,,0,223133800.0,48582087000.0,光通信+超导带材+可控核聚变+业绩预增,未知
2026-04-08,涨停池,000811.SZ,冰轮环境,18.43,,3.0609,1,13:34:12,13:34:12,,,0,105590041.0,18031832000.0,液冷+核聚变+烟台国资,未知
2026-04-08,涨停池,600641.SH,先导基电,21.09,,9.1692,1,13:34:04,10:44:25,,,0,24159544.0,19626985000.0,半导体设备+铋材料+定增35亿,未知
2026-04-08,涨停池,002929.SZ,润建股份,52.16,,11.9924,1,13:31:51,13:01:21,,,0,63776032.0,10982848400.0,算力出海+AI智能体+通信管维,未知
2026-04-08,涨停池,002663.SZ,普邦股份,2.43,,8.2933,1,13:23:33,13:23:33,,,0,31145310.0,3141727800.0,广告营销+城市运营+华为项目+康养布局,未知
2026-04-08,涨停池,603328.SH,依顿电子,12.28,,6.1826,1,13:21:08,10:33:17,,,0,16951066.0,12260875300.0,PCB+汽车电子+泰国工厂+国企改革,未知
2026-04-08,涨停池,000917.SZ,电广传媒,9.86,,5.83,1,13:20:03,10:59:21,,,0,20869676.0,13976149000.0,文化传媒+创投+湖南国资,未知
2026-04-08,涨停池,002008.SZ,大族激光,70.8,,6.0997,1,13:18:21,13:05:18,,,0,123829483.0,67736061000.0,PCB设备+半导体设备+商业航天+东南亚扩产,未知
2026-04-08,涨停池,603516.SH,淳中科技,141.68,,3.0054,1,13:16:31,13:16:31,,,0,111728848.0,28799050000.0,液冷测试+芯片+显控系统,未知
2026-04-08,涨停池,001337.SZ,四川黄金,51.32,,4.755,1,13:13:57,13:07:45,,,0,28169548.0,21554400000.0,金精矿+年报高增+四川国资,未知
2026-04-08,涨停池,000962.SZ,东方钽业,44.51,,3.7398,1,13:12:15,13:12:15,,,0,101119687.0,22328832000.0,钽铌制品+商业航天+半导体靶材+定增扩产,未知
2026-04-08,涨停池,600875.SH,东方电气,38.3,,5.22,1,13:11:11,09:46:02,,,0,137331700.0,86686941000.0,燃气轮机+储能+业绩增长+央企,未知
2026-04-08,涨停池,603138.SH,海量数据,19.91,,10.0505,1,13:07:53,09:40:56,,,0,41844170.0,5740906100.0,向量数据库+信创+国产替代,未知
2026-04-08,涨停池,002921.SZ,联诚精密,26.08,,5.4425,1,13:07:45,13:07:45,,,0,74811628.0,3351322500.0,机器人+减速器+精密零件,未知
2026-04-08,涨停池,002463.SZ,沪电股份,84.07,,5.1754,1,13:07:21,13:02:24,,,0,181067610.0,161650680000.0,AI服务器PCB+68亿扩产+业绩高增,未知
2026-04-08,涨停池,603881.SH,数据港,39.25,,11.9187,1,13:05:48,13:00:24,,,0,106908561.0,28196297000.0,算力租赁+阿里+上海国资,未知
2026-04-08,涨停池,002716.SZ,湖南白银,12.49,,9.1422,1,13:04:45,10:50:27,,,0,143820230.0,29037429000.0,银价大涨+湖南国资+全产业链,未知
2026-04-08,涨停池,002055.SZ,ST得润,5.82,,3.539,1,13:02:09,10:10:03,,,0,5509794.0,3457021900.0,高速连接器+高压快充+大幅减亏,未知
2026-04-08,涨停池,002342.SZ,巨力索具,14.17,,13.5887,1,13:00:39,13:00:39,,,0,146370810.0,13527957000.0,商业航天+深海系泊+索具龙头,未知
2026-04-08,涨停池,603757.SH,大元泵业,49.24,,10.0521,1,13:00:15,13:00:15,,,0,51245890.0,9185587000.0,液冷+储能+算力+泵业龙头,未知
2026-04-08,涨停池,301070.SZ,开勒股份,91.2,,18.8718,1,13:00:12,13:00:12,,,0,56378016.0,5413157800.0,拟控股威泰思+光通信+HVLS风扇,未知
2026-04-08,涨停池,002188.SZ,中天服务,6.83,,5.7429,1,13:00:09,13:00:09,,,0,25826279.0,1757789300.0,物业+养老+环杭区域,未知
2026-04-08,涨停池,002916.SZ,深南电路,237.51,,2.3373,1,11:28:15,10:54:33,,,0,180335410.0,157898890000.0,PCB+AI算力+存储芯片+央企,未知
2026-04-08,涨停池,000506.SZ,招金黄金,18.71,,5.1728,1,11:26:36,11:26:36,,,0,66240884.0,17376107000.0,黄金+扭亏+国企,未知
2026-04-08,涨停池,002975.SZ,博杰股份,79.0,,9.8832,1,11:20:54,11:02:03,,,0,56777300.0,8362859400.0,液冷服务器+AI服务器测试+年报增长,未知
2026-04-08,涨停池,603083.SH,剑桥科技,111.55,,13.7674,1,11:17:21,11:08:21,,,0,137987350.0,30741883000.0,1.6T光模块+800G放量+CPO布局+北美扩产,未知
2026-04-08,涨停池,600228.SH,*ST返利,5.66,,1.4217,1,11:16:57,11:16:57,,,0,4155006.0,2354770400.0,AI导购+电商零售+毛利率转正,未知
2026-04-08,涨停池,001287.SZ,中电港,25.26,,7.7256,1,11:12:00,11:12:00,,,0,91241015.0,11048585000.0,存储芯片+英伟达+央企,未知
2026-04-08,涨停池,002634.SZ,棒杰股份,9.67,,6.3511,1,11:08:09,11:08:09,,,0,44636720.0,4317795600.0,TOPCon电池+无缝服装外销+预重整推进,未知
2026-04-08,涨停池,600743.SH,华远控股,2.19,,5.9361,1,11:04:45,09:35:42,,,0,26311744.0,5137960900.0,物业+轻资产转型+国企,未知
2026-04-08,涨停池,000978.SZ,桂林旅游,8.05,,9.3763,1,11:02:12,09:55:12,,,0,30656936.0,3768368000.0,AI文旅+低空经济+扭亏为盈+桂林国资,未知
2026-04-08,涨停池,603598.SH,引力传媒,21.25,,8.2284,1,10:59:32,10:59:32,,,0,68027625.0,5724386600.0,AI营销+短剧出海+业绩预增,未知
2026-04-08,涨停池,600581.SH,*ST八钢,2.67,,2.7958,1,10:58:44,09:25:02,,,0,15350786.0,4092837300.0,此前复牌+特钢+中亚出口+央企,未知
2026-04-08,涨停池,000892.SZ,欢瑞世纪,6.68,,11.4456,1,10:49:06,10:45:03,,,0,39713268.0,4748387500.0,AIGC短剧+影视制作+互动剧,未知
2026-04-08,涨停池,605258.SH,协和电子,37.26,,3.9803,1,10:46:56,10:46:56,,,0,53143938.0,3278880000.0,高频PCB+汽车电子+高分红,未知
2026-04-08,涨停池,603311.SH,金海高科,17.41,,3.5088,1,10:45:42,10:45:42,,,0,89125272.0,4106738800.0,新能源车+大飞机+空气过滤,未知
2026-04-08,涨停池,002536.SZ,飞龙股份,30.51,,5.067,1,10:40:57,10:40:57,,,0,109803263.0,16609677000.0,液冷服务器+机器人+汽车热管理,未知
2026-04-08,涨停池,002449.SZ,国星光电,8.33,,4.8317,1,10:39:21,10:39:21,,,0,70075975.0,5151914800.0,定增过会+MicroLED+车载LED+广东国资,未知
2026-04-08,涨停池,688655.SH,迅捷兴,29.04,,8.9899,1,10:38:22,10:38:22,,,0,49899374.0,3873645600.0,PCB样板+800G光模块+CPO,未知
2026-04-08,涨停池,600115.SH,中国东航,4.66,,1.3752,1,10:33:16,09:33:07,,,0,28104013.0,79336336000.0,航空运输+央企+回购注销,未知
2026-04-08,涨停池,001389.SZ,广合科技,125.62,,5.8568,1,10:33:06,10:33:06,,,0,147663300.0,19087386000.0,算力服务器PCB+CPO+年报增长,未知
2026-04-08,涨停池,300058.SZ,蓝色光标,16.31,,16.7852,1,10:31:09,10:31:09,,,0,714070590.0,56759285000.0,AI应用+出海营销+业绩预增,未知
2026-04-08,涨停池,603629.SH,利通电子,70.4,,11.2433,1,10:28:57,10:28:57,,,0,111711002.0,18082381000.0,算力租赁+英伟达合作+年报预增,未知
2026-04-08,涨停池,002046.SZ,国机精工,45.97,,2.4992,1,10:27:36,10:27:36,,,0,58825005.0,24309081000.0,商业航天+金刚石散热+轴承+央企,未知
2026-04-08,涨停池,603308.SH,应流股份,67.0,,3.2584,1,10:27:06,10:20:39,,,0,67406154.0,45495777000.0,燃气轮机+航空发动机+商业航天,未知
2026-04-08,涨停池,002217.SZ,合力泰,2.46,,5.131,1,10:25:57,10:09:30,,,0,68636214.0,17907133000.0,算力租赁+电子纸+福建国资,未知
2026-04-08,涨停池,688485.SH,九州一轨,40.21,,16.483,1,10:24:41,10:16:38,,,0,32914941.0,3568958300.0,第四代半导体+拟收购半导体+减振降噪,未知
2026-04-08,涨停池,002995.SZ,天地在线,24.76,,17.6437,1,10:23:48,10:23:48,,,0,94508846.0,2783450100.0,AI营销+抖音概念+持股中书艺莲+VR文旅,未知
2026-04-08,涨停池,002713.SZ,*ST东易,13.31,,3.7879,1,10:21:48,10:19:57,,,0,16022951.0,7007726100.0,算力中心+家装AI+重整完成,未知
2026-04-08,涨停池,601002.SH,晋亿实业,5.82,,5.8692,1,10:19:17,10:19:17,,,0,57027206.0,5554845000.0,高铁扣件+业绩大增+海峡两岸,未知
2026-04-08,涨停池,300571.SZ,平治信息,36.61,,21.5742,1,10:16:00,09:39:51,,,0,62595778.0,4233477000.0,算力+提供担保,未知
2026-04-08,涨停池,605081.SH,*ST太和,6.59,,1.3441,1,10:14:27,10:14:27,,,0,2143186.6,746298200.0,退市博弈+算力设备+水环境修复,未知
2026-04-08,涨停池,603175.SH,超颖电子,84.02,,12.9414,1,10:13:49,09:49:28,,,0,66523759.0,3696821900.0,AI算力PCB+存储芯片+特斯拉,未知
2026-04-08,涨停池,600986.SH,浙文互联,10.1,,6.4537,1,10:12:21,10:12:21,,,0,123848392.0,15022478000.0,AI营销+算力租赁+浙江国资,未知
2026-04-08,涨停池,603315.SH,福鞍股份,14.53,,2.3431,1,10:10:59,10:10:59,,,0,82544872.0,4654921800.0,燃气轮机+核电铸件+水电转轮,未知
2026-04-08,涨停池,002353.SZ,杰瑞股份,111.83,,3.6311,1,10:10:06,09:30:39,,,0,79119837.0,77525464000.0,燃气轮机+北美数据中心+油气装备,未知
2026-04-08,涨停池,002213.SZ,大为股份,29.55,,10.6205,1,10:09:03,10:09:03,,,0,129003480.0,6103761800.0,存储芯片+锂矿资源+拟定增,未知
2026-04-08,涨停池,603920.SH,世运电路,54.08,,3.2341,1,10:08:10,10:08:10,,,0,315099610.0,38969633000.0,PCB+人形机器人+佛山国资,未知
2026-04-08,涨停池,603211.SH,晋拓股份,26.09,,5.1502,1,10:07:42,09:49:54,,,0,42717157.0,7091470700.0,机器人+特斯拉+铝合金压铸,未知
2026-04-08,涨停池,600356.SH,恒丰纸业,9.41,,7.4292,1,10:02:09,09:44:39,,,0,34141400.0,2811062300.0,烟标扩产+并购落地+黑龙江国资,未知
2026-04-08,涨停池,605287.SH,德才股份,42.53,,5.0671,1,10:02:02,10:02:02,,,0,123390588.0,5954200000.0,AI漫剧+城市更新+扭亏为盈,未知
2026-04-08,涨停池,002131.SZ,利欧股份,7.95,,8.227,1,10:00:36,09:53:00,,,0,436247960.0,46505305000.0,AI营销+液冷泵+扭亏为盈,未知
2026-04-08,涨停池,002348.SZ,高乐股份,8.86,,4.7757,1,09:59:36,09:31:12,,,0,52565494.0,8005302400.0,定增募资+固态电池（尚未投产）+潮玩玩具,未知
2026-04-08,涨停池,002957.SZ,科瑞技术,37.05,,7.4168,1,09:56:36,09:41:30,,,0,55073639.0,15512052000.0,光模块+半导体设备+精密零部件制造+业绩预增,未知
2026-04-08,涨停池,000727.SZ,冠捷科技,2.82,,4.646,1,09:51:03,09:51:03,,,0,88195331.0,12773378900.0,AI显示+MicroLED+央企,未知
2026-04-08,涨停池,603196.SH,璞源材料,30.99,,2.675,1,09:50:28,09:50:28,,,0,112106325.0,7344266900.0,锂电池重组+PAA粘结剂+服装+扭亏为盈,未知
2026-04-08,涨停池,600815.SH,厦工股份,3.86,,3.0962,1,09:48:35,09:48:35,,,0,63150295.0,6848004700.0,绿色装备+雅鲁藏布江水电+厦门国资,未知
2026-04-08,涨停池,002421.SZ,达实智能,2.73,,3.1284,1,09:47:33,09:47:33,,,0,61034337.0,5478270500.0,AIoT平台+AI应用,未知
2026-04-08,涨停池,002361.SZ,神剑股份,16.78,,18.8295,1,09:47:33,09:43:36,,,0,221348910.0,13577084000.0,商业航天+无人机+聚酯树脂+地方国资,未知
2026-04-08,涨停池,000426.SZ,兴业银锡,43.56,,3.1316,1,09:45:42,09:40:18,,,0,230707050.0,77327950000.0,黄金+银锡主业+增持评级,未知
2026-04-08,涨停池,002380.SZ,科远智慧,33.19,,3.376,1,09:45:18,09:45:18,,,0,74103247.0,4704745200.0,工业AI+火电DCS+机器人,未知
2026-04-08,涨停池,600841.SH,动力新科,9.13,,1.6901,1,09:42:01,09:42:01,,,0,113421077.0,9522813500.0,柴油发动机+数据中心+年报扭亏+上海国资,未知
2026-04-08,涨停池,600654.SH,中安科,4.4,,11.3255,1,09:41:51,09:41:51,,,0,242108880.0,10196700000.0,算力中心+智慧安防+三季报暴增,未知
2026-04-08,涨停池,000889.SZ,中嘉博创,3.59,,3.5194,1,09:41:03,09:41:03,,,0,23143868.0,3122760300.0,算力销售+5G消息+短信通道,未知
2026-04-08,涨停池,002902.SZ,铭普光磁,29.37,,24.9897,1,09:40:27,09:25:00,,,0,267473290.0,5217059100.0,800G光模块+AI算力+车载磁性元器件,未知
2026-04-08,涨停池,600599.SH,*ST熊猫,5.05,,3.5123,1,09:40:20,09:40:14,,,0,5762050.0,838300000.0,烟花爆竹+退市博弈+业绩预盈,未知
2026-04-08,涨停池,603272.SH,联翔股份,33.13,,2.7258,1,09:39:58,09:39:58,,,0,39398196.0,3433162500.0,墙布龙头+智能家居+控股股东转让股份,未知
2026-04-08,涨停池,605016.SH,百龙创园,26.58,,1.8028,1,09:39:33,09:30:39,,,0,81447924.0,11163927500.0,业绩高增+阿洛酮糖+泰国扩产,未知
2026-04-08,涨停池,600589.SH,大位科技,10.87,,5.9318,1,09:38:50,09:38:50,,,0,135040740.0,16070968000.0,算力租赁+IDC+东数西算,未知
2026-04-08,涨停池,600984.SH,建设机械,4.16,,2.6553,1,09:38:28,09:35:25,,,0,64539750.0,5229302700.0,一带一路+工程机械+煤矿智能开采+陕西国资,未知
2026-04-08,涨停池,000551.SZ,创元科技,13.94,,2.3465,1,09:37:54,09:37:54,,,0,154529830.0,6754588000.0,年报增长+商业航天+洁净环保+苏州国资,未知
2026-04-08,涨停池,001270.SZ,*ST铖昌,115.93,,1.0513,1,09:36:12,09:32:45,,,0,119338110.0,23591704000.0,T/R芯片+商业航天+扭亏为盈+摘帽预期,未知
2026-04-08,涨停池,002478.SZ,常宝股份,11.06,,4.223,1,09:34:48,09:30:00,,,0,41467258.0,7993326800.0,HRSG满产（用于燃机）+特材投产+核电管材,未知
2026-04-08,涨停池,605060.SH,联德股份,52.98,,1.3128,1,09:34:42,09:33:27,,,0,40439634.0,12659062400.0,燃气轮机+液冷+精密零部件+年报增长,未知
2026-04-08,涨停池,002181.SZ,粤传媒,12.99,,4.3408,1,09:33:54,09:31:18,,,0,115643254.0,14737637000.0,AI营销+全运会IP+广州国资+年报增长,未知
2026-04-08,涨停池,600186.SH,莲花控股,7.63,,6.9224,1,09:33:46,09:32:49,,,0,84470662.0,13583600000.0,业绩预增+算力租赁+调味品,未知
2026-04-08,涨停池,002042.SZ,华孚时尚,4.53,,2.0993,1,09:33:42,09:33:42,,,0,63970934.0,7704086500.0,算力租赁+纺织+预计扭亏,未知
2026-04-08,涨停池,300209.SZ,行云科技,11.69,,10.2144,1,09:33:09,09:33:09,,,0,117251366.0,8587004500.0,服务器租赁+算力+跨境电商,未知
2026-04-08,涨停池,600666.SH,奥瑞德,6.5,,7.3111,1,09:31:29,09:31:29,,,0,334516390.0,15728394000.0,算力租赁+扭亏为盈+蓝宝石,未知
2026-04-08,涨停池,002491.SZ,通鼎互联,15.2,,6.2979,1,09:31:00,09:31:00,,,0,217644030.0,17882327000.0,光纤光缆+数据中心+储能消防,未知
2026-04-08,涨停池,000534.SZ,万泽股份,39.33,,1.2744,1,09:30:45,09:30:45,,,0,77142334.0,19663836000.0,燃气轮机零部件+低空经济+微生态活菌,未知
2026-04-08,涨停池,002928.SZ,华夏航空,8.58,,1.3756,1,09:30:00,09:30:00,,,0,127508667.0,10967257800.0,支线航空+油价回落+业绩预增,未知
2026-04-08,涨停池,002384.SZ,东山精密,119.91,,1.6752,1,09:30:00,09:30:00,,,0,1150556360.0,166233840000.0,一季度预增+AI PCB+光芯片,未知
2026-04-08,涨停池,002051.SZ,中工国际,11.53,,3.4549,1,09:30:00,09:30:00,,,0,217943750.0,14266504000.0,中东重建+一带一路+算力+央企,未知
2026-04-08,涨停池,603822.SH,ST嘉澳,92.4,,0.2049,1,09:25:05,09:25:05,,,0,27951000.0,7098711900.0,生物航煤+扭亏+出口白名单,未知
2026-04-08,涨停池,603813.SH,*ST原尚,23.95,,0.0874,1,09:25:05,09:25:05,,,0,19509670.0,2515109300.0,退市博弈+氢能物流+电商物流,未知
2026-04-08,涨停池,603950.SH,长源东谷,40.8,,0.8145,1,09:25:03,09:25:03,,,0,350015040.0,13203157400.0,复牌+重大资产重组+柴油动力单元+热交换系统,未知
2026-04-08,涨停池,603538.SH,美诺华,43.24,,7.8006,1,09:25:02,09:25:02,,,0,240661430.0,9349939500.0,减肥药+益生菌产品+创新药+原料药,未知
2026-04-08,涨停池,600721.SH,百花医药,11.2,,1.6968,1,09:25:02,09:25:02,,,0,159808110.0,4306933500.0,金华国资入主+CRO+复杂制剂,未知
2026-04-08,涨停池,600126.SH,杭钢股份,9.31,,1.7275,1,09:25:02,09:25:02,,,0,271564220.0,31441630000.0,算力租赁+国资云+扭亏+浙江国资,未知
2026-04-08,涨停池,601069.SH,西部黄金,33.2,,0.701,1,09:25:01,09:25:01,,,0,159725200.0,29454656000.0,一季度预增+黄金采选冶+新疆国资,未知
2026-04-08,涨停池,002528.SZ,ST英飞拓,4.4,,0.2089,1,09:25:00,09:25:00,,,0,29337440.0,4620966100.0,庭外重组+深圳国资+智慧城市+AI安防,未知
2026-04-08,涨停池,000586.SZ,汇源通信,22.84,,1.966,1,09:25:00,09:25:00,,,0,294236300.0,4418169600.0,光纤+特种光缆+车载电子+定增推进,未知
2026-04-08,炸板池,300686.SZ,智动力,17.76,,17.1645,1,13:48:21,13:45:51,,,0,0.0,4598202900.0,,未知
2026-04-08,炸板池,300986.SZ,志特新材,27.93,,20.3592,1,10:21:09,10:20:54,,,0,0.0,11496938800.0,,未知
2026-04-08,炸板池,000975.SZ,山金国际,31.88,,2.8189,1,09:51:21,09:50:15,,,0,0.0,80574546000.0,,未知
2026-04-08,炸板池,603158.SH,腾龙股份,12.3,,13.7418,1,13:00:32,11:11:56,,,0,0.0,6036472800.0,,未知
2026-04-08,炸板池,603773.SH,沃格光电,35.65,,5.9378,1,13:16:07,13:13:07,,,0,0.0,8009080300.0,,未知
2026-04-08,炸板池,003018.SZ,金富科技,30.91,,17.7827,1,09:35:39,09:34:00,,,0,0.0,3028528600.0,,未知
2026-04-08,炸板池,603738.SH,泰晶科技,26.19,,16.4396,1,13:00:35,11:24:50,,,0,0.0,10106393400.0,,未知
2026-04-08,炸板池,600545.SH,卓郎智能,3.97,,9.6667,1,13:57:44,13:51:32,,,0,0.0,7098011500.0,,未知
2026-04-08,炸板池,600482.SH,中国动力,35.0,,2.5743,1,13:43:57,13:42:06,,,0,0.0,79388623000.0,,未知
2026-04-08,炸板池,600512.SH,腾达建设,2.56,,7.8771,1,13:32:38,13:29:44,,,0,0.0,4063757200.0,,未知
2026-04-08,炸板池,002692.SZ,远程股份,6.15,,9.701,1,10:05:42,10:02:33,,,0,0.0,4413910200.0,,未知
2026-04-08,炸板池,000636.SZ,风华高科,19.83,,8.8494,1,13:23:06,13:22:33,,,0,0.0,22943572000.0,,未知
2026-04-08,炸板池,603189.SH,网达软件,18.09,,9.4008,1,10:18:59,10:18:50,,,0,0.0,4876129600.0,,未知
2026-04-08,炸板池,000691.SZ,*ST亚太,7.93,,2.2213,1,10:05:54,09:49:39,,,0,0.0,2563531100.0,,未知
2026-04-08,炸板池,002731.SZ,ST萃华,7.4,,14.4659,1,13:07:45,09:57:54,,,0,0.0,1699457400.0,,未知
2026-04-08,炸板池,002058.SZ,*ST威尔,22.22,,1.2717,1,14:20:45,14:20:27,,,0,0.0,3180077100.0,,未知
2026-04-08,炸板池,000929.SZ,*ST兰黄,9.29,,2.6085,1,09:48:03,09:43:48,,,0,0.0,1725656700.0,,未知
2026-04-08,炸板池,000720.SZ,新能泰山,6.7,,34.7703,1,09:41:33,09:34:51,,,0,0.0,8418761500.0,,未知
2026-04-08,炸板池,002592.SZ,ST八菱,8.13,,4.7388,1,10:04:57,10:03:33,,,0,0.0,2135736700.0,,未知
2026-04-08,炸板池,600488.SH,津药药业,7.36,,25.7756,1,09:42:24,09:34:15,,,0,0.0,8036286000.0,,未知
2026-04-08,炸板池,002873.SZ,新天药业,11.32,,30.2247,1,09:46:00,09:25:00,,,0,0.0,2713297000.0,,未知
2026-04-08,跌停池,600608.SH,*ST沪科,2.57,,2.8061,1,,,,,0,0.0,818214600.0,,未知
2026-04-08,跌停池,600381.SH,*ST春天,2.77,,2.7288,1,,,,,0,0.0,1626158300.0,,未知
2026-04-08,跌停池,002828.SZ,贝肯能源,12.51,,23.8531,1,,,,,0,0.0,2421460300.0,,未知
2026-04-08,跌停池,603619.SH,中曼石油,33.57,,8.2165,1,,,,,0,0.0,15520702000.0,,未知
2026-04-08,跌停池,600777.SH,*ST新潮,5.24,,0.7236,1,,,,,0,0.0,33358639000.0,,未知
2026-04-08,跌停池,000968.SZ,蓝焰控股,9.44,,2.6492,1,,,,,0,0.0,9133225100.0,,未知
2026-04-08,跌停池,600193.SH,*ST创兴,3.53,,1.2307,1,,,,,0,0.0,1501566700.0,,未知
2026-04-08,跌停池,600238.SH,*ST椰岛,3.93,,0.4098,1,,,,,0,0.0,1749917300.0,,未知
2026-04-08,跌停池,603843.SH,*ST正平,8.76,,0.6782,1,,,,,0,0.0,6128699600.0,,未知
2026-04-08,跌停池,002598.SZ,ST章鼓,8.32,,0.1401,1,,,,,0,0.0,2383925500.0,,未知
2026-04-08,跌停池,000818.SZ,航锦科技,15.62,,3.0163,1,,,,,0,0.0,10281262700.0,,未知
2026-04-08,跌停池,000638.SZ,*ST万方,1.04,,0.3467,1,,,,,0,0.0,322551430.0,,未知
2026-04-09,涨停池,603843.SH,*ST正平,9.2,,4.1333,1,14:53:35,14:48:47,,,0,6461712.0,6436533800.0,算力租赁+重整预期+ST板块,未知
2026-04-09,涨停池,601869.SH,长飞光纤,398.31,,5.2809,1,14:53:28,14:53:28,,,0,461329810.0,161848610000.0,光纤涨价+AI算力光纤+年报增长,未知
2026-04-09,涨停池,605318.SH,法狮龙,93.17,,6.182,1,14:49:02,10:16:23,,,0,4546696.0,11714173500.0,AI子公司+装配式建筑+亏损收窄,未知
2026-04-09,涨停池,002947.SZ,恒铭达,65.34,,16.052,1,14:47:18,09:56:06,,,0,23595581.0,12586675100.0,消费电子+精密金属结构件+算力服务器+股票期权激励,未知
2026-04-09,涨停池,002636.SZ,金安国纪,37.19,,8.6866,1,14:40:57,09:53:12,,,0,51716414.0,26937290000.0,覆铜板涨价+高频高速CCL+定增扩产,未知
2026-04-09,涨停池,000990.SZ,诚志股份,11.04,,10.912,1,14:34:09,11:25:45,,,0,5558640.0,13416212500.0,甲醇+氢能源+POE新材料+青岛国资,未知
2026-04-09,涨停池,002620.SZ,ST瑞和,9.92,,10.3799,1,14:19:06,14:16:06,,,0,30989584.0,3128374200.0,重整投资人+光伏建筑一体化+建筑装饰,未知
2026-04-09,涨停池,600337.SH,美克家居,2.86,,9.8391,1,14:16:13,09:30:10,,,0,36860395.0,4109814700.0,重整预期+AI智家+拟收购万德溙（铜缆）,未知
2026-04-09,涨停池,301181.SZ,标榜股份,53.35,,9.8004,1,14:12:54,13:59:30,,,0,12367543.7,4811168200.0,汽车热管理+比亚迪概念,未知
2026-04-09,涨停池,002536.SZ,飞龙股份,33.56,,12.2623,1,14:05:27,10:42:42,,,0,56649381.0,18270100000.0,液冷服务器+机器人+汽车热管理,未知
2026-04-09,涨停池,000070.SZ,特发信息,20.88,,20.9542,1,13:58:48,13:58:48,,,0,238659460.0,18555614000.0,光纤涨价+CPO+深圳国资,未知
2026-04-09,涨停池,002580.SZ,圣阳股份,17.25,,25.1297,1,13:41:48,13:41:48,,,0,163689630.0,7802844300.0,液冷+固态电池+储能+山东国资,未知
2026-04-09,涨停池,000586.SZ,汇源通信,25.12,,27.679,1,13:39:00,09:30:18,,,0,103648712.0,4859212800.0,光纤+特种光缆+车载电子+定增推进,未知
2026-04-09,涨停池,002150.SZ,正泰电源,32.78,,11.2299,1,13:38:00,13:38:00,,,0,135327840.0,11753104400.0,光伏逆变器+储能+外销,未知
2026-04-09,涨停池,603757.SH,大元泵业,54.16,,15.6231,1,13:33:35,13:22:53,,,0,33118840.0,10103399500.0,液冷+储能+算力+泵业龙头,未知
2026-04-09,涨停池,603507.SH,振江股份,46.21,,9.7552,1,13:28:41,13:28:41,,,0,96323959.0,8399698300.0,风电设备+燃气轮机+外骨骼机器人,未知
2026-04-09,涨停池,603306.SH,华懋科技,97.06,,6.6592,1,13:23:56,13:23:56,,,0,20372894.0,31980770000.0,800G光模块+CPO+收购恢复审核,未知
2026-04-09,涨停池,002281.SZ,光迅科技,108.09,,11.431,1,13:22:57,10:18:12,,,0,353510940.0,84253708000.0,3.2T硅光模块+CPO+央企,未知
2026-04-09,涨停池,002342.SZ,巨力索具,15.59,,28.5582,1,13:19:27,09:42:27,,,0,207131860.0,14883617000.0,商业航天+深海系泊+索具龙头,未知
2026-04-09,涨停池,002635.SZ,安洁科技,15.75,,9.2915,1,13:19:21,13:19:21,,,0,98272928.0,6229646500.0,折叠屏+消费电子+苹果+机器人,未知
2026-04-09,涨停池,002039.SZ,黔源电力,21.25,,7.1826,1,13:15:27,13:15:27,,,0,73349900.0,9085584700.0,一季报预增+水电+央企,未知
2026-04-09,涨停池,002650.SZ,ST加加,7.7,,1.9447,1,13:13:39,09:32:27,,,0,15321845.0,8524256700.0,减盐酱油+ST摘帽预期+无实控人,未知
2026-04-09,涨停池,605056.SH,咸亨国际,29.32,,4.5371,1,13:12:34,13:05:10,,,0,26798480.0,11827488600.0,机器人+电网MRO+央企客户,未知
2026-04-09,涨停池,600743.SH,华远控股,2.41,,8.0387,1,13:09:04,13:07:55,,,0,36991413.0,5654103100.0,物业+轻资产转型+国企,未知
2026-04-09,涨停池,601811.SH,新华文轩,15.93,,3.2398,1,13:04:20,13:04:20,,,0,59350417.0,12615029100.0,出版传媒+IP+高股息+四川国资,未知
2026-04-09,涨停池,603216.SH,梦天家居,36.52,,2.6333,1,13:01:14,13:01:14,,,0,83459339.0,8132638800.0,高端木作+芯片概念,未知
2026-04-09,涨停池,000793.SZ,*ST华闻,2.82,,1.4079,1,13:00:03,13:00:03,,,0,12890815.0,5530044300.0,重整继续经营+海南文旅+国资入主,未知
